txid,wallet,role,amount,timestamp,fee,script_type
tx_3035f4554fb943b5,bc1qllg67yed6s0n54e740ed,input,0.01584145,2026-09-13T09:13:08.110212,3.557e-05,P2PKH
tx_812bd5149de943d0,bc1q4uzvesd9evnwsadfgqzk,input,0.16520993,2026-09-16T00:13:08.110212,0.00034905,P2WPKH
tx_2114af7fd68340e9,bc1qllg67yed6s0n54e740ed,input,0.03836982,2026-09-18T08:13:08.110212,2.031e-05,P2PKH
tx_c9d80b7268fb4667,bc1q4uzvesd9evnwsadfgqzk,output,0.96576513,2026-09-19T04:13:08.110212,0.00118832,P2PKH
tx_fcd6e49b5a0a4959,bc1q78sgg7gahcgzq0p70dr6,input,0.12647422,2026-07-17T21:13:08.110321,0.00029724,P2WPKH
tx_1fbeb531a6c84e34,bc1q0zkteutp2qaucjhgj0tj,output,0.10123133,2026-07-19T11:13:08.110321,0.00029999,P2PKH
tx_614ab637ad9d41a8,bc1q0zkteutp2qaucjhgj0tj,input,0.23673596,2026-07-20T11:13:08.110321,0.00017375,P2PKH
tx_23bec365bae04615,bc1q0zkteutp2qaucjhgj0tj,input,0.05363302,2026-07-22T11:13:08.110321,0.00013235,P2WPKH
tx_b47f4adcd1274fed,bc1q78sgg7gahcgzq0p70dr6,output,0.03632107,2026-07-26T02:13:08.110321,5.312e-05,P2PKH
tx_c023e8a6d2824d58,bc1q78sgg7gahcgzq0p70dr6,output,0.02213282,2026-07-29T19:13:08.110321,3.748e-05,P2PKH
tx_2f704c105fdd4ac0,bc1q78sgg7gahcgzq0p70dr6,output,0.02087253,2026-08-02T10:13:08.110321,5.904e-05,P2PKH
tx_ccc6ec9c9b534aa9,bc1q78sgg7gahcgzq0p70dr6,input,0.0218738,2026-08-02T20:13:08.110321,6.08e-05,P2PKH
tx_abf905dbecbd4935,bc1q78sgg7gahcgzq0p70dr6,output,0.01541075,2026-08-05T09:13:08.110321,2.27e-05,P2PKH
tx_05dcb3dc816f4ef4,bc1q78sgg7gahcgzq0p70dr6,input,0.12268099,2026-08-08T17:13:08.110321,8.148e-05,P2WPKH
tx_0ebfdfa3e32540f3,bc1q78sgg7gahcgzq0p70dr6,input,0.05808259,2026-08-11T19:13:08.110321,0.0001225,P2WPKH
tx_4fd19d158c9c442c,bc1q0zkteutp2qaucjhgj0tj,input,0.18335015,2026-08-14T22:13:08.110321,0.00016643,P2PKH
tx_498f48a25e1d4c97,bc1q0zkteutp2qaucjhgj0tj,output,0.05757146,2026-08-18T21:13:08.110321,0.00012685,P2TR
tx_6c05b3f4666447b8,bc1q78sgg7gahcgzq0p70dr6,output,0.01868466,2026-08-20T04:13:08.110321,1.89e-05,P2PKH
tx_e0d30c6cc5ad4d98,bc1qpn4gvrd7p34xrjzgzncg,output,0.03726152,2026-03-29T22:13:08.110530,6.687e-05,P2PKH
tx_a6b6850f7d114ce2,bc1qpn4gvrd7p34xrjzgzncg,input,0.01272374,2026-03-30T04:13:08.110530,3.272e-05,P2TR
tx_85fd4581b5e545d5,bc1qpn4gvrd7p34xrjzgzncg,input,0.39205648,2026-03-31T00:13:08.110530,0.00033345,P2WPKH
tx_1eb5d71dff314c0f,bc1qpn4gvrd7p34xrjzgzncg,input,0.02874913,2026-04-03T11:13:08.110530,3.524e-05,P2TR
tx_5e2f793c6d504167,bc1qpn4gvrd7p34xrjzgzncg,output,2.45939585,2026-04-07T09:13:08.110530,0.00560628,P2TR
tx_58a724a9b73f4dbc,bc1qpn4gvrd7p34xrjzgzncg,output,0.0490923,2026-04-11T09:13:08.110530,0.00011901,P2PKH
tx_933ea52b6af243dd,bc1qpn4gvrd7p34xrjzgzncg,input,0.41259709,2026-04-13T01:13:08.110530,0.00094139,P2WPKH
tx_7bd01f8e7a5f4f8c,bc1qgrf0t2p973qle0wf2432,input,0.07183549,2026-08-19T22:13:08.110654,8.701e-05,P2PKH
tx_76ded760f08e48d5,bc1qgrf0t2p973qle0wf2432,input,0.01729775,2026-08-23T13:13:08.110654,4.449e-05,P2PKH
tx_fd2bd05922ab499c,bc1qgrf0t2p973qle0wf2432,output,0.77553838,2026-08-26T18:13:08.110654,0.00215161,P2TR
tx_c7b7d3cd5fbd4621,bc1qgrf0t2p973qle0wf2432,input,0.00516426,2026-08-29T16:13:08.110654,1.033e-05,P2PKH
tx_b8affcc0210b45c8,bc1qgrf0t2p973qle0wf2432,input,0.0593825,2026-08-31T23:13:08.110654,0.00015317,P2PKH
tx_324888d4cdb3428a,bc1qgrf0t2p973qle0wf2432,output,0.06822202,2026-09-04T17:13:08.110654,0.00012253,P2PKH
tx_86ef2227a364460d,bc1qgrf0t2p973qle0wf2432,input,0.05234844,2026-09-07T14:13:08.110654,3.067e-05,P2PKH
tx_6e2e3c0d41244781,bc1qgrf0t2p973qle0wf2432,output,0.03324174,2026-09-09T20:13:08.110654,6.312e-05,P2PKH
tx_097a21042fe0418e,bc1qgrf0t2p973qle0wf2432,output,0.13579484,2026-09-12T05:13:08.110654,0.0001475,P2WPKH
tx_90093e9d543845ea,bc1qgrf0t2p973qle0wf2432,input,0.09979614,2026-09-12T22:13:08.110654,0.00016051,P2WPKH
tx_017b889f48d54b9a,bc1qgrf0t2p973qle0wf2432,input,0.01150274,2026-09-16T14:13:08.110654,3.288e-05,P2WPKH
tx_716b126ad71249bd,bc1qjkmaxmkvl7yxcvge5u54,input,0.05138201,2026-03-12T11:13:08.110800,0.00010825,P2PKH
tx_333d98a695534a94,bc1qjkmaxmkvl7yxcvge5u54,input,0.24319153,2026-03-15T18:13:08.110800,0.00072563,P2PKH
tx_56ecdaec955e4607,bc1qjkmaxmkvl7yxcvge5u54,output,0.0814925,2026-03-19T06:13:08.110800,0.00013199,P2TR
tx_ae7a7c1f0e6c4f62,bc1qfv5nj5afq2pw3mdh8lr7,input,0.25214902,2026-05-22T17:13:08.110847,0.00056108,P2WPKH
tx_56f8c078259e4d3d,bc1qfv5nj5afq2pw3mdh8lr7,output,0.06426027,2026-05-25T20:13:08.110847,0.00011964,P2PKH
tx_af62b1ede51d46ab,bc1qlqvcyjt96jhtdqqdzyfa,input,0.09054856,2026-05-30T11:13:08.110879,4.781e-05,P2PKH
tx_19f0cde7d85e49af,bc1qlqvcyjt96jhtdqqdzyfa,input,0.57603434,2026-06-01T10:13:08.110879,0.00106246,P2PKH
tx_3a969a15910f4b89,bc1qlqvcyjt96jhtdqqdzyfa,input,0.03134488,2026-06-02T05:13:08.110879,5.331e-05,P2PKH
tx_88d7ed26de9d42cd,bc1qlqvcyjt96jhtdqqdzyfa,input,0.31516777,2026-06-05T09:13:08.110879,0.00074226,P2PKH
tx_ec489855d9414aa7,bc1qlqvcyjt96jhtdqqdzyfa,input,0.03756248,2026-06-06T04:13:08.110879,3.648e-05,P2TR
tx_6b02a8c9b8344ae3,bc1qlqvcyjt96jhtdqqdzyfa,output,0.65039126,2026-06-06T21:13:08.110879,0.00038922,P2WPKH
tx_d616e2ca03b741e8,bc1qlqvcyjt96jhtdqqdzyfa,output,0.08937679,2026-06-10T21:13:08.110879,0.00023132,P2PKH
tx_4d80c4c4c2d84c5d,bc1qlqvcyjt96jhtdqqdzyfa,output,0.2661535,2026-06-11T21:13:08.110879,0.00014185,P2WPKH
tx_6f2a9eea41924e6d,bc1qx9lavak5s39mg77g7xpe,input,0.06458358,2026-09-03T09:13:08.111068,5.152e-05,P2PKH
tx_aa0cc6e5061743de,bc1qx9lavak5s39mg77g7xpe,output,0.89458583,2026-09-03T17:13:08.111068,0.00139438,P2WPKH
tx_9387c3f7f7e04548,bc1qun73hf3t7jflw0ru3q5m,output,0.00377188,2026-09-07T08:13:08.111068,8.4e-06,P2PKH
tx_b4f8179f738c4ef4,bc1qun73hf3t7jflw0ru3q5m,input,0.01838532,2026-09-10T05:13:08.111068,5.071e-05,P2PKH
tx_922f19f357124d96,bc1qt8m70ld7px4r3vnpmx2x,output,0.00754841,2026-06-18T00:13:08.111144,7.52e-06,P2WPKH
tx_1c336766d2654a06,bc1qt8m70ld7px4r3vnpmx2x,input,0.51751749,2026-06-20T03:13:08.111144,0.00133536,P2PKH
tx_bc3df15b3eea4807,bc1qt8m70ld7px4r3vnpmx2x,output,0.07295376,2026-06-20T12:13:08.111144,3.731e-05,P2PKH
tx_6ce613c187114aee,bc1qt8m70ld7px4r3vnpmx2x,output,0.00339293,2026-06-24T05:13:08.111144,7.88e-06,P2TR
tx_7af3ae56848c4729,bc1qt8m70ld7px4r3vnpmx2x,input,0.21563439,2026-06-26T02:13:08.111144,0.00049635,P2WPKH
tx_569f3b06054d4963,bc1qt8m70ld7px4r3vnpmx2x,input,0.0727683,2026-06-26T09:13:08.111144,0.00020334,P2WPKH
tx_9a38e126ffa242c2,bc1qt8m70ld7px4r3vnpmx2x,output,0.46355192,2026-06-29T05:13:08.111144,0.00054426,P2WPKH
tx_9e1e41ea22b34b9e,bc1qt8m70ld7px4r3vnpmx2x,input,0.06441613,2026-06-29T14:13:08.111144,0.00019209,P2PKH
tx_3d9fc40e41f64f99,bc1qt8m70ld7px4r3vnpmx2x,output,0.03789076,2026-06-29T22:13:08.111144,2.508e-05,P2WPKH
tx_4638ab873db54c21,bc1qt8m70ld7px4r3vnpmx2x,output,0.13734187,2026-07-03T11:13:08.111144,0.00011751,P2WPKH
tx_0a69d68442b44ad3,bc1qxyt5wn58xct7635yq9d7,output,0.05715898,2026-05-16T17:13:08.111284,5.608e-05,P2PKH
tx_dbf50e73f42c4545,bc1qu3pumzh5k7rc9c5ns7ku,input,0.15312297,2026-05-19T06:13:08.111284,0.00020066,P2PKH
tx_c98a1a199793476d,bc1qu3pumzh5k7rc9c5ns7ku,output,0.29765327,2026-05-23T03:13:08.111284,0.00083626,P2PKH
tx_b9abc30add6845ad,bc1qxyt5wn58xct7635yq9d7,input,0.04648765,2026-05-24T16:13:08.111284,0.00012127,P2WPKH
tx_f7acd2538fd94fab,bc1q9gwrutlz6mtt0my5plgc,output,0.09147502,2026-07-27T07:13:08.111346,0.00022492,P2PKH
tx_2e4dd6c5893547f6,bc1q9gwrutlz6mtt0my5plgc,output,0.00644081,2026-07-27T23:13:08.111346,7e-06,P2TR
tx_ee7c169174624006,bc1q9gwrutlz6mtt0my5plgc,input,1.05133952,2026-07-28T09:13:08.111346,0.00194459,P2TR
tx_a7c5962f2c044995,bc1qs8p6zpeva4vm2tyqwxsr,output,0.09478196,2026-07-29T03:13:08.111346,0.00027422,P2WPKH
tx_85f7accb25a948a2,bc1qs8p6zpeva4vm2tyqwxsr,output,0.01903231,2026-07-29T16:13:08.111346,2.858e-05,P2PKH
tx_12193778c3b644c4,bc1qs8p6zpeva4vm2tyqwxsr,output,0.04495841,2026-07-31T04:13:08.111346,6.315e-05,P2PKH
tx_b091de2b13d24ee6,bc1q9gwrutlz6mtt0my5plgc,input,0.17213043,2026-08-02T04:13:08.111346,0.00035662,P2TR
tx_c9a6c40eeef54935,bc1q9gwrutlz6mtt0my5plgc,input,0.00515026,2026-08-05T16:13:08.111346,1.399e-05,P2WPKH
tx_9bf30f95746d4d1c,bc1qdfqtvvmsgysuqtpvdczw,output,0.11696367,2026-03-30T06:13:08.111456,0.00028722,P2WPKH
tx_eb591c928be24ae6,bc1qdfqtvvmsgysuqtpvdczw,output,0.12445437,2026-04-01T18:13:08.111456,7.89e-05,P2PKH
tx_f6668dcd6a784e9d,bc1qdfqtvvmsgysuqtpvdczw,output,0.00988563,2026-04-04T22:13:08.111456,2.439e-05,P2PKH
tx_e2aee3f6bc8a4cf7,bc1qdfqtvvmsgysuqtpvdczw,input,0.01764125,2026-04-05T07:13:08.111456,2.872e-05,P2PKH
tx_2361726de25f4bba,bc1qdfqtvvmsgysuqtpvdczw,input,0.03910742,2026-04-06T14:13:08.111456,2.057e-05,P2PKH
tx_a2e18c5c760b4cbd,bc1qdfqtvvmsgysuqtpvdczw,output,0.04508132,2026-04-09T19:13:08.111456,2.877e-05,P2WPKH
tx_0c374f0d1181450c,bc1qdfqtvvmsgysuqtpvdczw,output,0.18592865,2026-04-10T07:13:08.111456,0.00041129,P2WPKH
tx_6b68aa63bccb42dd,bc1qdfqtvvmsgysuqtpvdczw,input,0.62421282,2026-04-12T19:13:08.111456,0.00100874,P2PKH
tx_b1455dde8d38482b,bc1qdfqtvvmsgysuqtpvdczw,input,0.0111933,2026-04-14T12:13:08.111456,1.007e-05,P2PKH
tx_8d26c4863ef84639,bc1qdfqtvvmsgysuqtpvdczw,input,0.70274304,2026-04-15T16:13:08.111456,0.00155507,P2TR
tx_f2c6980a2e7345a4,bc1qdfqtvvmsgysuqtpvdczw,input,0.02368362,2026-04-19T07:13:08.111456,5.137e-05,P2WPKH
tx_e4b4d35b1ba949c8,bc1qdfqtvvmsgysuqtpvdczw,output,0.07110991,2026-04-22T17:13:08.111456,0.00016114,P2PKH
tx_7322e50e782d4c3b,bc1q96lf7wmdaflm8ncnq6gz,input,0.02880576,2026-08-05T05:13:08.111625,5.478e-05,P2WPKH
tx_fa95b40162f544b0,bc1q96lf7wmdaflm8ncnq6gz,input,0.08761093,2026-08-07T21:13:08.111625,6.793e-05,P2WPKH
tx_16eb0c7c745d49a1,bc1q96lf7wmdaflm8ncnq6gz,output,0.10572445,2026-08-10T01:13:08.111625,0.00015738,P2PKH
tx_0c560c5f41784e25,bc1q96lf7wmdaflm8ncnq6gz,output,0.05123889,2026-08-10T17:13:08.111625,0.00012949,P2WPKH
tx_76caf372bed845c4,bc1q96lf7wmdaflm8ncnq6gz,output,0.02333589,2026-08-13T02:13:08.111625,6.004e-05,P2WPKH
tx_229620d0580d48a0,bc1q96lf7wmdaflm8ncnq6gz,input,0.10043569,2026-08-15T18:13:08.111625,0.00025691,P2PKH
tx_0acf7a486e72482f,bc1q96lf7wmdaflm8ncnq6gz,output,0.04134567,2026-08-16T08:13:08.111625,6.008e-05,P2PKH
tx_a21d06d92e1c4225,bc1q96lf7wmdaflm8ncnq6gz,output,0.0161744,2026-08-20T05:13:08.111625,3.959e-05,P2PKH
tx_19c0161642c64ffc,bc1q96lf7wmdaflm8ncnq6gz,output,0.02188886,2026-08-23T04:13:08.111625,4.005e-05,P2PKH
tx_57eafa5b4eb34200,bc1qc0h8jptmq874ut9c7wm8,input,0.02235619,2026-07-07T17:13:08.111743,5.474e-05,P2PKH
tx_9039537c761146da,bc1qc0h8jptmq874ut9c7wm8,output,0.06315551,2026-07-11T09:13:08.111743,0.00016467,P2WPKH
tx_11fcfc3fd6284b7d,bc1q9tdwdy02s7hvyecjt9sx,output,0.35072163,2026-07-12T12:13:08.111743,0.00069996,P2PKH
tx_da695bd8de9b4bc1,bc1qc0h8jptmq874ut9c7wm8,input,0.09799603,2026-07-16T09:13:08.111743,0.00015965,P2WPKH
tx_405d97d29f96499f,bc1qc0h8jptmq874ut9c7wm8,output,0.09400751,2026-07-16T17:13:08.111743,0.00018411,P2WPKH
tx_5c289c19cd844519,bc1q9tdwdy02s7hvyecjt9sx,output,0.30405784,2026-07-19T18:13:08.111743,0.00036856,P2WPKH
tx_eb18f27ac8c94a67,bc1qc0h8jptmq874ut9c7wm8,output,0.08026906,2026-07-20T17:13:08.111743,0.00014976,P2WPKH
tx_9bd9ae312f354b4a,bc1qc0h8jptmq874ut9c7wm8,output,0.00415342,2026-07-23T19:13:08.111743,1.095e-05,P2PKH
tx_91aac94c34354476,bc1qc0h8jptmq874ut9c7wm8,output,0.05370207,2026-07-24T13:13:08.111743,0.00013667,P2PKH
tx_191c27510a244cfe,bc1qc0h8jptmq874ut9c7wm8,input,0.2814479,2026-07-27T18:13:08.111743,0.00076488,P2PKH
tx_007fdaeaf2074e3f,bc1qnleh4mv0mp2s4jxt85mm,input,0.6049803,2026-03-29T00:13:08.111878,0.0004763,P2WPKH
tx_0c7db60ff6134fcb,bc1qnleh4mv0mp2s4jxt85mm,input,0.05280247,2026-03-30T12:13:08.111878,6.989e-05,P2WPKH
tx_a843817e0bc74f4d,bc1qnleh4mv0mp2s4jxt85mm,output,0.18898366,2026-04-03T08:13:08.111878,0.00027004,P2WPKH
tx_a9f100daae4a4220,bc1qnleh4mv0mp2s4jxt85mm,output,0.11284877,2026-04-06T17:13:08.111878,0.00014731,P2PKH
tx_aef0d8e9155c4e20,bc1qnleh4mv0mp2s4jxt85mm,output,0.00386028,2026-04-10T16:13:08.111878,2.57e-06,P2WPKH
tx_fa18b5b7a8844428,bc1qnleh4mv0mp2s4jxt85mm,output,0.16797025,2026-04-11T11:13:08.111878,9.966e-05,P2PKH
tx_4cbf980fc44f4d1c,bc1qnleh4mv0mp2s4jxt85mm,input,0.05432937,2026-04-12T19:13:08.111878,8.008e-05,P2WPKH
tx_6be92e18b5c2444f,bc1qnleh4mv0mp2s4jxt85mm,output,0.14123507,2026-04-14T20:13:08.111878,0.00030422,P2TR
tx_b95032c6fac94059,bc1qnleh4mv0mp2s4jxt85mm,input,0.17794708,2026-04-15T06:13:08.111878,0.00037193,P2PKH
tx_9e012b6f51354279,bc1qjds0yv37ukjp32fnynjx,input,0.07793329,2026-08-24T13:13:08.112011,0.00013226,P2WPKH
tx_fbe35b3ce0204fb6,bc1qjds0yv37ukjp32fnynjx,input,0.00927522,2026-08-25T16:13:08.112011,2.503e-05,P2WPKH
tx_73de0141b4254690,bc1qjds0yv37ukjp32fnynjx,output,0.01312323,2026-08-27T04:13:08.112011,2.785e-05,P2PKH
tx_5f284018b97646b5,bc1qjds0yv37ukjp32fnynjx,output,0.03083617,2026-08-30T23:13:08.112011,7.775e-05,P2PKH
tx_2fffcea0ac6a4a7c,bc1qjds0yv37ukjp32fnynjx,output,0.06971088,2026-09-03T22:13:08.112011,9.348e-05,P2PKH
tx_1b4f5b9229ab49fa,bc1qjds0yv37ukjp32fnynjx,input,0.1581151,2026-09-06T00:13:08.112011,0.00010473,P2PKH
tx_9ab28b109aa9425a,bc1qjds0yv37ukjp32fnynjx,input,0.22500779,2026-09-07T23:13:08.112011,0.00039858,P2PKH
tx_1ebeed86dc834d45,bc1qjds0yv37ukjp32fnynjx,input,0.04944072,2026-09-09T21:13:08.112011,0.00011734,P2PKH
tx_4a27458b28ef4eb4,bc1qe2l2w3d3j8jtwyz2qekd,output,0.0251075,2026-06-05T04:13:08.112119,1.841e-05,P2PKH
tx_573e5d07b8d046a6,bc1qe2l2w3d3j8jtwyz2qekd,output,0.00892876,2026-06-06T15:13:08.112119,2.363e-05,P2PKH
tx_d990f0107451402e,bc1q9x8fwxvul8qzl55eukc4,input,0.56852097,2026-06-07T21:13:08.112119,0.00105006,P2TR
tx_2543ed0f5dc3492d,bc1qe2l2w3d3j8jtwyz2qekd,output,0.05849171,2026-06-10T22:13:08.112119,0.00013624,P2WPKH
tx_487930e41b604187,bc1q6ue39v3g59pqsjz27d5d,output,0.29142713,2026-04-19T13:13:08.112179,0.0005268,P2WPKH
tx_9bce05628fc54d9c,bc1q6ue39v3g59pqsjz27d5d,output,0.04669359,2026-04-23T00:13:08.112179,9.35e-05,P2PKH
tx_6e87792687f54945,bc1qkj7cu62eqgcpcagpnw37,output,0.03627015,2026-04-23T02:13:08.112213,4.396e-05,P2WPKH
tx_e66eb16dabb74177,bc1qkj7cu62eqgcpcagpnw37,input,0.07067042,2026-04-26T04:13:08.112213,5.415e-05,P2TR
tx_fefdeccbab824d59,bc1qkj7cu62eqgcpcagpnw37,output,0.10417197,2026-04-27T19:13:08.112213,0.00029978,P2PKH
tx_f888fa06e0c34cc8,bc1qkj7cu62eqgcpcagpnw37,output,0.11535286,2026-04-29T18:13:08.112213,0.00026761,P2TR
tx_54a97a5265f04525,bc1qucry292chjnz2d6k8n20,output,0.15449606,2026-06-26T06:13:08.112271,0.00024524,P2PKH
tx_bd91b347b51e4134,bc1qucry292chjnz2d6k8n20,output,0.4654377,2026-06-28T16:13:08.112271,0.00133626,P2PKH
tx_04fee434abab4ec8,bc1qucry292chjnz2d6k8n20,output,0.08996602,2026-07-01T21:13:08.112271,0.00011946,P2PKH
tx_2432e5253148423a,bc1qp7ccycvl5nu8wnsl2v74,output,0.1529679,2026-07-05T18:13:08.112271,0.00045852,P2WPKH
tx_9b0e59e02e824ce3,bc1qucry292chjnz2d6k8n20,input,0.16774339,2026-07-06T09:13:08.112271,0.00035512,P2WPKH
tx_c524e030b3714143,bc1qucry292chjnz2d6k8n20,input,0.01052613,2026-07-09T08:13:08.112271,7.49e-06,P2TR
tx_b2f17023045c4eae,bc1qp7ccycvl5nu8wnsl2v74,output,0.18139038,2026-07-10T00:13:08.112271,0.0003284,P2PKH
tx_e32dfcd768fc4e7b,bc1qp7ccycvl5nu8wnsl2v74,output,0.15711293,2026-07-10T12:13:08.112271,0.00019798,P2PKH
tx_cd9cd7a37cf244da,bc1qucry292chjnz2d6k8n20,input,0.50124503,2026-07-13T22:13:08.112271,0.00054213,P2WPKH
tx_3505a73a0e9340df,bc1qucry292chjnz2d6k8n20,input,0.13874798,2026-07-17T18:13:08.112271,0.00037559,P2TR
tx_13a3bcc3d09a44dd,bc1qp7ccycvl5nu8wnsl2v74,output,2.19157073,2026-07-20T06:13:08.112271,0.00322229,P2PKH
tx_077bc2fd7b404ac4,bc1qucry292chjnz2d6k8n20,output,0.17174857,2026-07-21T21:13:08.112271,0.00036499,P2WPKH
tx_ad34e8283e1d4b54,bc1qucry292chjnz2d6k8n20,input,0.92100904,2026-07-23T03:13:08.112271,0.00248253,P2TR
tx_9aedda11a02f475c,bc1qqe0tcrdu2yc7p8uzmurg,output,0.06384971,2026-05-23T06:13:08.112446,8.111e-05,P2PKH
tx_71fe06f006774cd2,bc1qcdvnx64s0vpu6l9hmhd2,input,0.12177232,2026-05-26T00:13:08.112446,0.00025024,P2WPKH
tx_a28898ec670e48cf,bc1qqe0tcrdu2yc7p8uzmurg,output,0.03827109,2026-05-28T10:13:08.112446,3.349e-05,P2WPKH
tx_eaaf08d348a34e41,bc1qqe0tcrdu2yc7p8uzmurg,input,0.02250339,2026-05-30T22:13:08.112446,6.66e-05,P2TR
tx_a2574e8688a347b3,bc1q0vwev3nwm95xuapqey8e,output,0.19740594,2026-04-17T06:13:08.112504,0.00034638,P2WPKH
tx_920b640b38eb4d63,bc1q0vwev3nwm95xuapqey8e,output,0.20760047,2026-04-19T04:13:08.112504,0.00058603,P2PKH
tx_4eac9d4a8d5142c9,bc1q0vwev3nwm95xuapqey8e,output,0.08796258,2026-04-19T21:13:08.112504,0.0001057,P2WPKH
tx_a7c6caa360dc4885,bc1q0vwev3nwm95xuapqey8e,output,0.45762281,2026-04-20T21:13:08.112504,0.00065081,P2TR
tx_f47938c331a34644,bc1q0vwev3nwm95xuapqey8e,input,0.04730757,2026-04-24T10:13:08.112504,5.117e-05,P2PKH
tx_a9cf182051914b43,bc1q0vwev3nwm95xuapqey8e,output,0.00785566,2026-04-26T04:13:08.112504,1.729e-05,P2PKH
tx_6aafc44858f347d6,bc1q5ndf7ejlt4uyauyp0qkd,input,0.07184942,2026-08-23T18:13:08.112598,0.00013503,P2PKH
tx_eb52dcd1f78f4fbe,bc1q5ndf7ejlt4uyauyp0qkd,input,0.05069135,2026-08-25T14:13:08.112598,3.841e-05,P2TR
tx_bc34befb3f1d4677,bc1q5ndf7ejlt4uyauyp0qkd,output,0.0075033,2026-08-26T06:13:08.112598,1.997e-05,P2PKH
tx_e193a0cc200b4cba,bc1q5ndf7ejlt4uyauyp0qkd,output,0.0170941,2026-08-26T21:13:08.112598,2.453e-05,P2TR
tx_60f808c2306c4417,bc1q5ndf7ejlt4uyauyp0qkd,output,0.20714173,2026-08-30T10:13:08.112598,0.00035678,P2PKH
tx_1aa529a0aebf4bee,bc1q5ndf7ejlt4uyauyp0qkd,input,0.09806729,2026-09-03T06:13:08.112598,0.00013754,P2PKH
tx_9ed6285dbd4344ae,bc1qgaju6zttqu0l9g70gfnp,input,0.03942711,2026-08-15T05:13:08.112682,7.951e-05,P2PKH
tx_250051d7a7df4756,bc1qgaju6zttqu0l9g70gfnp,input,1.16131767,2026-08-16T17:13:08.112682,0.00087565,P2WPKH
tx_1dc24863e0114f6e,bc1qsnzp8vljgjs4hkn6s5h2,input,0.27911988,2026-08-16T14:13:08.112714,0.00027617,P2TR
tx_351da16f824046c6,bc1qsnzp8vljgjs4hkn6s5h2,input,0.01352249,2026-08-18T11:13:08.112714,9.73e-06,P2TR
tx_1d7587f8b6ec447a,bc1qsnzp8vljgjs4hkn6s5h2,output,0.04391693,2026-08-20T07:13:08.112714,0.00011412,P2PKH
tx_f384b420b01440ff,bc1q2jhe5qxtg7hmgy6gv7ue,input,0.78556014,2026-08-22T03:13:08.112714,0.00075367,P2PKH
tx_09ed1570c70b4b9f,bc1qsnzp8vljgjs4hkn6s5h2,input,0.40757801,2026-08-24T14:13:08.112714,0.00083132,P2PKH
tx_74722658c99c4645,bc1qnj9jcjqtvmx9pvkc4fx9,output,0.23422178,2026-08-04T20:13:08.112793,0.00040943,P2PKH
tx_960de1974147421e,bc1qnj9jcjqtvmx9pvkc4fx9,input,0.14049734,2026-08-05T05:13:08.112793,0.00035111,P2WPKH
tx_2f9752adae984124,bc1qnj9jcjqtvmx9pvkc4fx9,output,0.07682187,2026-08-08T20:13:08.112793,0.00014428,P2PKH
tx_a1118f79090a46e2,bc1qnj9jcjqtvmx9pvkc4fx9,output,0.26186363,2026-08-12T12:13:08.112793,0.00035325,P2WPKH
tx_7e109912e1214751,bc1qnj9jcjqtvmx9pvkc4fx9,input,0.02296801,2026-08-13T12:13:08.112793,6.322e-05,P2PKH
tx_6cc66d26063949cc,bc1qnj9jcjqtvmx9pvkc4fx9,input,0.01644812,2026-08-16T12:13:08.112793,2.007e-05,P2PKH
tx_e03adcec73654a92,bc1qnj9jcjqtvmx9pvkc4fx9,output,0.24172827,2026-08-18T15:13:08.112793,0.00069776,P2WPKH
tx_9c72e92b905e46df,bc1qnj9jcjqtvmx9pvkc4fx9,output,0.66223472,2026-08-18T23:13:08.112793,0.00194043,P2PKH
tx_6799a186e7654db0,bc1qnj9jcjqtvmx9pvkc4fx9,input,0.12306957,2026-08-21T06:13:08.112793,0.00030929,P2WPKH
tx_80858a02bc704154,bc1qnj9jcjqtvmx9pvkc4fx9,output,0.01952787,2026-08-25T05:13:08.112793,5.658e-05,P2WPKH
tx_6c78869d59624f50,bc1qww5xgj58wjcvnq96l5g5,input,0.0965081,2026-07-21T15:13:08.112923,0.00017105,P2PKH
tx_7dc898d3cc774702,bc1q6x23vgtz3euwcc37yj0r,input,0.7086468,2026-07-24T20:13:08.112923,0.00090005,P2PKH
tx_9e46b757217448af,bc1q6x23vgtz3euwcc37yj0r,output,0.11126466,2026-07-27T10:13:08.112923,0.00030117,P2PKH
tx_b87f0b4329f549f8,bc1qww5xgj58wjcvnq96l5g5,output,0.0765018,2026-07-28T08:13:08.112923,8.718e-05,P2WPKH
tx_3e6f689ac5634d2e,bc1q6x23vgtz3euwcc37yj0r,input,0.10328975,2026-08-01T02:13:08.112923,0.00025159,P2TR
tx_9bb04b5756204049,bc1q6x23vgtz3euwcc37yj0r,output,0.02635496,2026-08-01T22:13:08.112923,1.593e-05,P2PKH
tx_f0e3794cf1d34651,bc1qww5xgj58wjcvnq96l5g5,output,0.08312571,2026-08-04T08:13:08.112923,0.00012453,P2WPKH
tx_747d2af6c5ef4ad3,bc1qww5xgj58wjcvnq96l5g5,input,0.30046863,2026-08-07T15:13:08.112923,0.00026033,P2PKH
tx_26ce199ac395458f,bc1qww5xgj58wjcvnq96l5g5,output,0.10476308,2026-08-09T17:13:08.112923,0.00018411,P2PKH
tx_c5ad955013ae4ecd,bc1q6x23vgtz3euwcc37yj0r,input,0.14920021,2026-08-13T14:13:08.112923,0.00027101,P2PKH
